,price,area,n_bedrooms,n_bathrooms,front_width,front_road_width,legal_docs,facing_direction,balcony_direction,property_type,city_province,district,address,url,title,description,interior
32,8900.0,48.0,7.0,,,,,Đông - Nam,,"Nhà biệt thự, liền kề",Hưng Yên,Văn Giang,"Dự án Vinhomes Ocean Park 2, Đường San Hô 2, Xã Long Hưng, Văn Giang, Hưng Yên",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-san-ho-2-xa-long-hung-prj-vinhomes-ocean-park-2/sieu-t-hang-loat-chiet-khau-thang-ngau-an-cu-ben-bien-c-loai-48m2-khu-vcp2-pr43918004,"Sock, duy nhất 01 căn **48m2 hoàn thiện 5 Tầng - sát hồ & 15 tòa CC** - chỉ 8,9 tỷ (bằng 48m2 thô).","Suất ngoại giao - duy nhất 01 căn SH20 diện tích 48m² hoàn thiện 5 tầng - sát hồ tạo sóng & cụm 15 tòa chung cư Masterise - giá chỉ 8,9 tỷ (bằng căn 48m² thô).- DT: 48m², DTXD: 192m².- Hoàn thiện 5 tầ...",
33,10500.0,84.0,,,,,,,,"Nhà biệt thự, liền kề",Hưng Yên,Văn Giang,"Vinhomes Ocean Park 2, Long Hưng, Văn Giang, Hưng Yên",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-vinhomes-ocean-park-2/quy-can-chuyen-nhuong-gia-tot-tai-2-3-cap-nhat-ngay-19-8-pr43823927,QUỸ CĂN CHUYỂN NHƯỢNG GIÁ TỐT TẠI VINHOMES OCEAN PARK 2 & 3 CẬP NHẬT NGÀY 05/10/2025,"Chính chủ gửi bán nhanh nhiều căn liền kề, shophouse, biệt thự với giá tốt nhất thị trường.-	Sổ đỏ, hợp đồng mua bán đầy đủ  giao dịch nhanh gọn.-	Diện tích đa dạng từ 48m²  225m², phù hợp để ở hoặc đ...",
34,,200.0,2.0,2.0,,,,,,"Nhà biệt thự, liền kề",TP.HCM,Cần Giờ,"Vinhomes Green Paradise, Xã Long Hòa, Cần Giờ, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hoa-prj-vinhomes-green-paradise/suat-ngoai-giao-can-gio-uu-dai-chiet-khau-18-vi-tri-sieu-dep-lh-chu-dau-tu-pr43991493,"Suất ngoại giao Vinhomes Cần Giờ, ưu đãi chiết khấu 22%, Booking Tặng 5 Chỉ Vàng. LH Trực Tiếp CĐT",Vinhomes Green Paradise Cần Giờ.Đại đô thị biển gần 2.890ha thiên đường nghỉ dưỡng ngay tại TP. HCM.Đợt 1 ra mắt: Liền kề & Biệt thự cao cấp.Tiện ích đẳng cấp quốc tế:Sân golf 27 lỗ chuẩn quốc tế.Vinp...,
35,18100.0,120.0,,,,13.0,,,,"Nhà biệt thự, liền kề",Hà Nội,Đan Phượng,"Vinhomes Wonder City, Xã Tân Hội, Đan Phượng, Hà Nội",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tan-hoi-7-prj-vinhomes-wonder-city/quy-can-ngoai-giao-truc-tiep-cdt-chiet-khau-13-8-ho-tro-vay-70-trong-24-thang-tang-100tr-pr43702942,"Quỹ căn ngoại giao trực tiếp CĐT Vinhomes chiết khấu 13,8% hỗ trợ vay 70% trong 24 tháng tặng 100tr","Vinhomes ra mắt chương trình hỗ trợ khách hàng mua biệt thự Vinhomes Đan Phượng Wonder City.Vinhomes chiết khấu trực tiếp 13,8% giá trị biệt thự cho khách hàng thanh toán trực tiếp (Không nhận gói hỗ ...",
36,3900.0,300.0,,,12.0,8.0,Có sổ,Đông - Nam,,Đất,Hà Nội,Quốc Oai,"Đường 21, Xã Phú Cát, Quốc Oai, Hà Nội",https://batdongsan.com.vn/ban-dat-duong-21-1-xa-phu-cat-1/em-ban-1-suat-ngoai-giao-lo-goc-view-ho-dt-300m2-gia-tu-13tr-m2-mua-ban-truc-tiep-qua-chu-dau-tu-pr44048130,Em bán 1 suất ngoại giao lô góc view hồ DT 300m2 giá từ 13tr/m2 mua bán trực tiếp qua chủ đầu tư,"- Công nghệ cao Hòa Lạc luôn là điểm đến số 1 cho nhà đầu tư khu vực hà nội.- Tâm điểm nghỉ dưỡng chỉ cách Hà Nội 30ph di chuyển, trục chính Phú Mãn với cảnh quan thiên nhiên trời phú, không khí trong...",
37,3400.0,59.0,2.0,2.0,,,Hợp đồng mua bán,,,Căn hộ chung cư,TP.HCM,Quận 9,"Vinhomes Grand Park, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-xien-phuong-long-thanh-my-prj-vinhomes-grand-park/gio-hang-the-origami-chiet-khau-30-toan-gian-480-ngay-hang-ly-cdt-pr44192589,"Giỏ Hàng The Origami chiết khấu 30%, thanh toán giãn 480 ngày, hàng thanh lý CĐT","Với tổng quy mô lên đến **272ha**, khu đô thị **Vinhomes Grand Park** hiện bao gồm **6 phân khu căn hộ**: **The Rainbow, The Origami, The Beverly, The Solari, Glory Heights** và **The Opus One**.Mỗi p...",Cơ bản
38,2990.0,59.0,2.0,2.0,,,Hợp đồng mua bán,Tây - Bắc,Đông - Nam,Căn hộ chung cư,TP.HCM,Quận 9,"Dự án The Origami, Đường Phước Thiện, Phường Long Bình, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phuoc-thien-phuong-long-binh-3-prj-the-origami-vinhomes-grand-park/gio-hang-gia-soc-giam-28-thanh-toan-gian-480-ngay-co-hoi-dau-tu-hot-lh-pr43707452,"Giỏ hàng The Origami giá sốc giảm 30%, thanh toán giãn 480 ngày, cơ hội đầu tư hot, LH0903 040 ***","Sốc, CDT Vinhomes giỏ hàng căn hộ Origami chiết khấu 28% + 125 triệu, thanh toán giãn 180 ngày - 480 ngày, bàn giao full nội thất (tùy căn).Giá cực hời, cực shock, đón đầu hạ tầng Vành Đai 3 hình thàn...",Đầy đủ.
39,4100.0,75.0,2.0,2.0,,,Có sổ,,,Căn hộ chung cư,TP.HCM,Quận 9,"Dự án Masteri Centre Point, Phường Long Bình, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-long-binh-3-prj-masteri-centre-point/gio-hang-20-sieu-uu-dai-trong-thang-7-2025-tai-masterise-mes-thanh-toan-10-lh-pr43482085,"Giỏ hàng 20 căn hộ siêu ưu đãi trong tháng 7/2025 tại Masterise Homes, thanh toán 10% LH0903 040 ***",Phòng kinh doanh masteri homes quản lý 100% giỏ hàng giá tốt tại Masteri Central Point.LH ngay PKD:0903 040 ***.CDT Masterise tung giỏ hàng 20 căn giá tốt ưu đãi tại đợt mở bán này.Loại 1PN1WC:- Loại ...,Đầy đủ
40,2300.0,30.0,,,,,Có sổ,,,Căn hộ chung cư,Hà Nội,Nam Từ Liêm,"The Sapphire-Vinhomes Smart City, Tây Mỗ, Nam Từ Liêm, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-the-sapphire-vinhomes-smart-city/chinh-chu-ban-gia-chuan-10-ch-stu-1-75-ty-1pn-2-88ty-2pn-3-8-ty-2pn-4-2-ty-3pn-5-1-ty-city-pr44165504,"CHÍNH CHỦ BÁN 10 CH Stu 1,75 tỷ 1PN 2,88tỷ 2PN 3,8 tỷ 2PN + 4,2 tỷ 3PN 5,1 tỷ tại KDT SMART CITY","Mình chính chủ cần bán các căn hộ sau- 2 CH Studio 25m² full đồ. Giá 1,75 tỷ- 2 CH Studio 30m² full đồ. Giá 2,3 tỷ- 1 CH 1PN + 43m² full đồ. Giá 2,88 tỷ- 1 CH 1PN + 48m² full đồ. Giá 3,68 tỷ- 2 CH 2PN...",Đầy đủ
41,,70.0,2.0,2.0,,,Có sổ,Tây - Nam,Đông - Bắc,Căn hộ chung cư,TP.HCM,Quận 2,"Masteri Thảo Điền, Xa Lộ Hà Nội, Thảo Điền, Quận 2, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-thao-dien/gio-hang-t4-2025-phap-ly-day-du-tro-vay-va-nhieu-gia-p-ly-pr42708786,"Giỏ hàng cuối T10/2025, căn hộ Masteri Thảo Điền - Giá Thiệt, Pháp Lý Rõ Ràng, Có Hỗ Trợ Vay","Cập nhật giỏ hàng T10/2025 các căn hộ đang rao bán tại Masteri Thảo Điền:* Căn 1 phòng ngủ (có 2 loại).- Loại không có balcon: Diện tích từ 48m², 50m² - giá bán từ 5.8 tỷ - 6.2 tỷ (tùy theo nội thất)....",Đầy đủ
42,6900.0,77.0,2.0,2.0,,,Sổ hồng,,,Căn hộ chung cư,TP.HCM,Quận 2,"Dự án Masteri Thảo Điền, Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-thao-dien/chuyen-hang-gia-re-du-an-lh-pr40990762,"Bán căn hộ Masteri Thảo Điền 2PN view sông tháp T4, diện tích 77m2, sổ hồng sẵn, LH0936 721 ***","Hỗ trợ xem nhà miễn phí 24/7!Liên hệ ngay để được hướng dẫn chọn căn nhà vừa ý nhất:0936 721 ***Mr. Hoài (24/7).Ở đâu giá rẻ, Mr Hoài có giá rẻ hơn.Tôi cam kết: Giá rẻ hơn thị trường, trả sát giá chủ ...",Nội thất: mới 100% (chưa từng sử dụng)
43,8850.0,31.0,5.0,4.0,3.3,2.0,Có sổ,,,Nhà riêng,Hà Nội,Hoàng Mai,"Đường Định Công, Phường Định Công, Hoàng Mai, Hà Nội",https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-cong-phuong-dinh-cong/chinh-chu-can-ban-lo-goc-6-tang-thang-may-31m2-mat-tien-3-3m-8-85-ty-pr44094857,"Chính chủ cần bán lô góc 6 tầng thang máy Định Công 31m2 mặt tiền 3.3m 8,85 tỷ","Lô góc mới tinh 2 thoáng trung tâm Định Công gần chợ, trường học trước nhà SH quay đầu ô tô tránh cách 15m nội thất full về ở ngay.Chủ làm ăn có lộc mua căn to hơn.Diện tích 31m² mặt tiền 3.3m 6 tầng ...",Đầy đủ
44,15000.0,220.0,,,,,,,,"Nhà biệt thự, liền kề",TP.HCM,Cần Giờ,"Dự án Vinhomes Green Paradise, Xã Long Hòa, Cần Giờ, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hoa-prj-vinhomes-green-paradise/50-can-dau-tien-suat-noi-bo-dac-ck-20-np-bt-mat-bien-gia-chi-tu-4-ty-lh-pr44024453,"GIỎ HÀNG SUẤT NỘI BỘ ĐẶC BIỆT, CK 20%: NP, BT BIỂN VỊ TRÍ ĐẸP. GIÁ DK CHỈ TỪ: 8 TỶ.LH:0933 600 ***",Giỏ hàng tốt nhất dành cho giai đoạn I siêu Đại đô thị Biển Vinhomes Green Paradise (2.870ha).Thông tin sản phẩm Giai đoạn I:+ ) Nhà phố: 75m² - 90m² - 120m2+ ) Shophouse: 90m² - 280m2+ ) Biệt thự Son...,
45,24200.0,67.5,6.0,5.0,5.0,13.0,Hợp đồng mua bán,Đông - Nam,Đông - Nam,"Nhà biệt thự, liền kề",Hà Nội,Đông Anh,"Dự án  Vinhomes Global Gate, Đường Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-global-gate/ban-can-ad3-33-80m2-20ty-ap-xe-khe-canh-grand-world-ng-vien-truong-hoc-loa-pr42377687,"Cần bán NS xẻ khe - 67,5m2 - 24,2tỷ giá vay - đông nam - giá tốt nhất thị trường","Mã căn Ngôi SaoDiện tích : 67,5m²Hướng : Đông NamVị trí cạnh chung cư cao cấp MasteriseGiá bán : 24,2 tỷ ( Giá vay ngân hàng )Khách hàng mua cần chuẩn bị 30%Liên hệ em Sơn Vinhomes Cổ Loa :0917 636 **...",Không nội thất
46,2750.0,65.0,2.0,1.0,,,Có sổ,,,Căn hộ chung cư,TP.HCM,Quận 9,"Dự án MT Eastmark City, Đường Vành Đai 3, Phường Long Trường, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vanh-dai-3-phuong-long-truong-prj-chung-cu-mt-eastmark-city/so-huu-ngay-can-cao-cap-trung-tam-q9-chi-41tr-m2-65m2-2ty650-da-co-so-ng-tro-vay-nh-1-2-3pn-pr44033432,"Sở hữu ngay căn hộ cao cấp trung tâm Q9 VP 60m2 2tỷ3, 2PN 3tỷ4, 3PN 4tỷ2, sổ hồng hỗ trợ vay NH","Cam kết giá thật và tốt nhất MT.60m² giá 2tỷ3.1PN, 2PN, 3PN MT Eastmark City bán.Căn hộ văn phòng: 60m² giá 2,3tỷ (Đã bao gồm thuế phí). Sở hữu lâu dài.Căn hộ để ở:* 1PN + 1: Diện tích 63m², 65m². Giá...",
47,3320.0,59.0,2.0,2.0,,,,,Đông - Nam,Căn hộ chung cư,TP.HCM,Quận 9,"Dự án Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-long-thanh-my-prj-vinhomes-grand-park/gio-hang-chinh-sach-uu-dai-thang-ngau-cua-chu-dau-tu-tru-100tr-vao-gia-ban-pr44038321,Chính sách bom tấn giảm giá 28% và 150 triệu trực tiếp vào giá bán,Chương trình ưu đãi tháng ngâu CDT Vinhomes chiết khấu thêm 100 triệu đồng trừ trực tiếp vào giá bán ngoài các chính sách chiết khấu. Liên hệ em Thọ:0906 806 ***(zalo) để được hỗ tợ tư vấn.The Origami...,
48,1700.0,34.0,1.0,1.0,,,Hợp đồng mua bán,,,Căn hộ chung cư,Bình Dương,Thuận An,"Dự án A&T Saigon Riverside, Phường Vĩnh Phú, Thuận An, Bình Dương",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-vinh-phu-prj-a-t-saigon-riverside/c-s-mu-moi-nh-09-2025-1pn-1-7-y-1pn-2-2-y-2pn-3-y-3pn-4-1-y-gi-f0-cd-pr44014894,C/S mua căn hộ A&T mới nhất 10/2025. 1PN 1.7 tỷ -1PN+ 2.2 tỷ- 2PN 3 tỷ -3PN 4.1 tỷ. Giá F0 CĐT,"Ưu đãi trực tiếp từ CĐT A&T Group 10/2025. Mở bán đợt đầu tiên dễ dàng sở hữu căn hộ bên sông Sài Gòn đẳng cấp!Zalo/gọi ngay em Lộc0902 547 ***(12 năm kinh nghiệm, chuyên viên tư vấn chính thức tại A&...",Đầy đủ
49,2500.0,50.0,2.0,2.0,,,Hợp đồng mua bán,,,Căn hộ chung cư,Bình Dương,Thuận An,"Dự án A&T Saigon Riverside, Phường Vĩnh Phú, Thuận An, Bình Dương",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-vinh-phu-prj-a-t-saigon-riverside/don-du-ln-song-ng-gi-so-huu-ngy-ven-song-si-gon-sigon-chi-voi-300r-pr44133164,Đón đầu làn sóng tăng giá - sở hữu ngay căn hộ ven sông Sài Gòn A&T Saigon Riverside chỉ với 300tr,Chỉ 300 triệu sở hữu ngay căn hộ ven sông Sài Gòn.A&T Saigon Riverside - đón đầu làn sóng tăng giá.Chỉ 300 triệu đã có cơ hội sở hữu căn hộ chuẩn nghỉ dưỡng resort - style living tại & nằm cạnh dòng s...,Cơ bản
50,3860.0,51.2,4.0,4.0,,5.0,Có sổ,,,Nhà riêng,TP.HCM,Hồ Chí Minh bán 3,"Đường Chu Văn An, Phường 12, Bình Thạnh, Hồ Chí Minh bán 3,86Tỷ",https://batdongsan.com.vn/ban-nha-rieng-duong-chu-van-an-phuong-12-7/dinh-cu-nuoc-ngoai-b-gap-c-q-binh-thh-gia-3-86ty-51-2m2-so-chinh-pr44192147,"Chú Vinh bán căn nhà Chu Văn An,P12, Q. Bình Thạnh, giá 3,86tỷ, 51,2m2(4,3x11,75), sổ chính chủ","Gia đình tôi sắp định cư ở nước ngoài cần bán căn nhà đường Chu Văn An, phường 12, quận Bình Thạnh.- Nhà rộng rãi đang cho thuê 18tr/tháng.- Diện tích 51,2m².- Sổ hồng tôi đứng tên.- Kết cấu 1 trệt 2 ...",Đầy đủ.
51,18000.0,105.0,,,,,,,,"Nhà biệt thự, liền kề",TP.HCM,Quận 9,"Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/ban-gap-can-7x15-truc-chinh-gia-18-ty-full-noi-that-lo-goc-6x17-gia-16-5-ty-view-cv-pr43886424,Bán gấp căn 7x15 trục chính verosa park giá 18 tỷ full nội thất lô gốc 6x17 giá 16.5 tỷ view cv,Bán gấp căn full nội thất trục chính verosa parkDT 7x15 giá 18 tỷ full nội thất lô gốcDT 6x17 giá 16.5 tỷ view cvDT 10x19 giá 30 tỷ gốc 2MTDT 15x20 giá 40 tỷ BTDLDT 10x21 giá 35 tỷ BTSLDT 5x20 giá 16....,
52,,60.0,,,,120.0,,,,"Nhà biệt thự, liền kề",TP.HCM,Cần Giờ,"Dự án Vinhomes Green Paradise, Đường 30/4, Xã Long Hòa, Cần Giờ, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-30-4-1-xa-long-hoa-prj-vinhomes-green-paradise/booking-som-du-an-truc-tiep-vp-cdt-suat-chon-can-uu-tien-chi-100tr-suat-pr44138422,Booking sớm dự án Vinhomes Green Paradise trực tiếp VP CĐT - suất chọn căn ưu tiên chỉ 100tr/suất,Vinhomes Green Paradise (Vin Cần Giờ) - lượng booking sớm đông đảo từ nhà đầu tư khắp cả nước.- Chỉ 100 triệu/ suất.- Những siêu phẩm tuyệt đẹp ôm trọn bờ biển xa hoa đã có chi tiết một số sản phẩm.Nh...,Cơ bản
53,2600.0,59.0,2.0,2.0,,,Có sổ,,,Căn hộ chung cư,TP.HCM,Quận 9,"Dự án Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-long-thanh-my-prj-vinhomes-grand-park/phan-tich-gia-csbh-tung-ori-bs-gh-be-opus-quy-hang-noi-bo-sieu-tot-vinmes-park-pr42806014,"Phân tích giá, csbh từng căn hộ Ori, Bs, Gh, Be, Opus| quỹ hàng nội bộ 1PN 2TỶ4; 2PN 2TỶ6; 3PN 3TỶ8","Khu đô thị Vinhomes Grand Park tổng quy mô 272ha bao gồm 6 phân khu căn hộ: Rainbow, Origami, Solari, Glory Heights, The Beverly và The Opus One. Mỗi phân khu có 1 mức giá và chính sách chiết khấu, th...",
54,3400.0,70.0,2.0,2.0,,,Hợp đồng mua bán,Nam,Đông - Nam,Căn hộ chung cư,TP.HCM,Quận 9,"Dự án Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-long-thanh-my-prj-vinhomes-grand-park/duy-nhat-01-view-song-70m2-tang-cao-gia-tot-chi-3-4-ty-tai-vinmes-park-pr43953888,Duy nhất 01 căn hộ view sông 70m2 tầng cao giá tốt chỉ 3.4 tỷ tại Vinhomes Grand Park0903 040 ***,"Căn hộ 2PN + hiếm diện tích lớn 70m². View sông trực diện.LH PKD:0903 040 ***CEO Minh An Homes.Ưu đãi lên tới 740 triệu, chỉ trong tháng 8/2025.Thông tin rõ ràng minh bạch, không đăng tin ảo, sai sự t...",Đầy đủ.
55,7300.0,80.1,3.0,2.0,,,Hợp đồng mua bán,,,Căn hộ chung cư,Hà Nội,Nam Từ Liêm,"Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-masteri-west-heights/chinh-chu-ban-gap-3pn-dt-80-1m2-toa-b-vinhomes-marteri-7-3-ty-pr44082319,"Chính chủ cần bán gấp căn 3PN - DT 80,1m2, tòa B Vinhomes Marteri West Heights Tây Mỗ, 7.3 tỷ","Căn hộ 3PN tại tòa West B -  Vinhomes Masteri West Heights Tây Mỗ,Hà Nôi:- Diện tích: 80,1m².- Nhà nguyên bản CĐT mới chưa từng ở.- Giá: 7.3 tỷ.Anh chị có nhu cầu liên hệ e Hiền sđt:0966 114 ***...",Đầy đủ
56,3060.0,55.0,1.0,1.0,,,,,,Căn hộ chung cư,TP.HCM,Quận 9,"Dự án Masteri Centre Point, Phường Long Bình, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-long-binh-3-prj-masteri-centre-point/tong-hop-full-quy-hang-1pn-2pn-3pn-duplex-penthouse-gia-tot-nhat-masterise-xem-nha-lien-duoc-pr43472676,"Tổng hợp full quỹ hàng 1PN, 2PN, 3PN|Giá tốt nhất Masterise, vay 80%, ân hạn 24th xem nhà liền được","Masteri Centre Point & Lumiere Boulevard là 2 phân khu được phát triển bởi Chủ đầu tư Masterise Homes, tại Khu đô thị Vinhomes Grand Park.Vị trí, sang trọng, tinh tế và dịch vụ tuyệt vời tạo nên sự kh...",
57,,100.0,5.0,4.0,,,Hợp đồng mua bán,,,"Nhà biệt thự, liền kề",TP.HCM,Cần Giờ,"Vinhomes Green Paradise, Long Hòa, Cần Giờ, Hồ Chí Minh",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hoa-prj-vinhomes-green-paradise/phan-tich-gia-chinh-sach-bh-tong-hop-quy-hang-60-150m2-btsl-120-250m2-btdl-250-1000m2-pr44099868,"PHÂN TÍCH GIÁ, CHÍNH SÁCH BH, TỔNG HỢP QUỸ HÀNG LIỀN KỀ 60-150M2; BTSL 120-250M2; BTĐL 250-1000M2","Vinhomes Green Paradise Cần Giờ.Em Tâm Tiền (CEO MINH TÂM LAND) tin rằng, những thông tin tổng thể về dự án Cần Giờ, anh chị có thể dễ dàng tìm kiếm ở nhiều nơi. Vậy nên trong nội dung bài viết này, e...",
58,5300.0,62.3,1.0,1.0,,,Có sổ,,,Căn hộ chung cư,Hà Nội,Nam Từ Liêm,"Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-masteri-west-heights/ban-gap-2pn-dien-tich-62-3m2-5-3-ty-bao-phi-nha-moi-100-pr44177567,"Bán gấp căn 2PN + , diện tích 62,3m2, 5.3 tỷ bao phí, Masteri West Heights (nhà mới 100%)","Tôi là chủ căn hộ 2PN + tại tòa A, Masteri West Heights Tây Mỗ, Hà Nội cần bán gấp.- Diện tích thông thủy 62,3m².- Tầng trung đẹp.- Nội thất mới nguyên bản, chưa ở, sẵn sổ đỏ giao dịch ngay.- Giá bán:...",Nội thất mới 100%.
59,2650.0,30.8,1.0,1.0,,,Có sổ,,,Căn hộ chung cư,Hà Nội,Nam Từ Liêm,"Dự án Masteri West Heights, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-masteri-west-heights/toi-chinh-chu-ban-2-1pn-46-8m2-3-1-ty-va-studio-33m2-2-3-ty-smart-city-pr41615487,"Chính chủ bán CC Masteri: 1PN+ 3.6 tỷ và Studio 30.8m2, 2 tỷ 650. Full đồ đẹp, giá rẻ nhất tt.","Tôi đang cần bán gấp trong tháng này cả 02 căn ở chung cư cao cấp Masteri West Height - Vinhomes Smart City:* Căn 1PN + , tòa West A, DT 42.6m², nội thất cơ bản: Tủ bếp, vệ sinh, điều hòa.Giá bán nhan...",Đầy đủ
60,14150.0,84.0,,,6.0,20.0,Hợp đồng mua bán,Tây - Nam,Tây - Nam,"Shophouse, nhà phố thương mại",Bắc Giang,Bắc Giang,"Royal Mansion, Hùng Vương, Tân Tiến, Bắc Giang, Bắc Giang",https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-hung-vuong-2-xa-tan-tien-7-prj-royal-mansion/chinh-chu-ban-day-g5-huong-tay-nam-gia-14-5-ty-dong-pr43432722,"Chính chủ bán shophouse dãy G5, xây thô hoàn thiện mặt ngoài, hướng Tây - Nam, giá 14,15 tỷ đồng.","Nhà phố thương mại 6 tầng, hướng nhìn vào chung cư nội khu, thuận tiện để ở, cho thuê hoặc kinh doanh. Nhà thiết kế đẹp, có mái vòm cao (vị trí ở giữa theo hình đính kèm). Chủ nhà cần bán gấp, có hỗ t...",Không nội thất
61,3700.0,81.0,3.0,2.0,,,Hợp đồng mua bán,Đông - Nam,,Căn hộ chung cư,TP.HCM,Quận 9,"Dự án The Origami, Đường Phước Thiện, Phường Long Bình, Quận 9, Hồ Chí Minh",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phuoc-thien-phuong-long-binh-3-prj-the-origami-vinhomes-grand-park/duy-nhat-1pn-1-2-35-ty-47m2-view-vuon-nhat-full-noi-that-bao-het-huong-dong-nam-pr42603817,"Duy nhất căn 3PN full nội thất, 3.7 tỷ/81m2 - Giỏ hàng Tháng 9- CK 28% - TT giãn ký CĐT","Duy nhất căn 3PN (3.5 tỷ/81m²) - full nội thất.Căn hộ 3PN khu Origami.- Diện tích: 81m².- 1 phút đi đến vườn tùng Nhật, hồ cá Koi.- Full nội thất: Bếp, tủ, thiết bị bếp, TV, tủ lạnh, máy giặt... Chỉ c...",Đầy đủ.
